Id,SalePrice
2736,137681.8806342209
2737,111058.86757709726
2738,124943.20189822104
2739,164177.0681860362
2740,149019.777615558
2741,123589.22891117388
2742,176439.31619683246
2743,139597.14042950387
2744,166124.79446725769
2745,160700.1771387068
2746,126577.1020638413
2747,174494.71848510357
2748,116567.1355989069
2749,141136.89385531552
2750,114201.0476450267
2751,135250.7078078225
2752,231340.02316921682
2753,180983.243251589
2754,214097.87679751904
2755,135903.64098433277
2756,60713.57517503889
2757,54912.04296523926
2758,72687.95791787875
2759,164877.87171956536
2760,105336.38124773663
2761,136840.28365525545
2762,137906.58781530138
2763,229904.47628095292
2764,199003.50161190715
2765,287292.28214431286
2766,103995.23003363784
2767,61449.019509512815
2768,93750.84393644135
2769,124325.28816934384
2770,176894.7174855551
2771,97299.43876567355
2772,73233.30502387683
2773,139787.41049542266
2774,144313.33243878454
2775,113699.41171667923
2776,156542.64725640195
2777,168764.79515982245
2778,138171.43063487357
2779,91197.23349004413
2780,117980.33803729538
2781,90030.45023809455
2782,82180.51494590694
2783,85359.56224133784
2784,93035.00963081059
2785,120469.43378808035
2786,45719.921075021964
2787,117468.57147505914
2788,45512.525152384886
2789,176482.07635065925
2790,91270.16398121964
2791,100089.85405926418
2792,33910.81299433659
2793,179127.49939145974
2794,69172.5841240714
2795,116753.55554933695
2796,83594.28185078746
2797,202640.5883305642
2798,125597.3984280295
2799,116047.00837310206
2800,67482.40291505179
2801,111909.3642301861
2802,135010.3726382918
2803,148593.0460013243
2804,147877.8591392351
2805,111946.3430644531
2806,75593.00194180745
2807,184220.57312402164
2808,152157.69693517208
2809,113877.25649327284
2810,128225.01393409853
2811,174408.98713202064
2812,176797.870954326
2813,139995.54909433017
2814,142634.9623414782
2815,92634.50002946763
2816,239523.3979679161
2817,156486.9821629742
2818,123284.11472249695
2819,195058.81101734738
2820,123544.43650906382
2821,111441.75023301982
2822,198812.053362148
2823,273066.37340198073
2824,146720.12235090288
2825,183110.72668925917
2826,122667.46042807784
2827,125411.53326931212
2828,236294.63372144045
2829,237502.7655729017
2830,218004.02286029456
2831,202728.93001914944
2832,237218.95726956485
2833,275192.8896002787
2834,214801.32849037473
2835,221321.64598567702
2836,207105.7073394555
2837,183764.6923036467
2838,133900.98607275297
2839,182893.73570079345
2840,207929.11830741807
2841,210982.98324233887
2842,235274.68623806525
2843,154325.57823534368
2844,182642.12613345555
2845,111543.05508118228
2846,216231.28645460273
2847,218436.8574323781
2848,249524.822086088
2849,207176.43556077976
2850,298401.3118236138
2851,231000.34346518537
2852,249294.90950762376
2853,233072.2099467466
2854,163603.98708000977
2855,222263.7791412588
2856,204679.1797741981
2857,197608.18300528673
2858,220033.26658905612
2859,119780.58419330104
2860,109867.20400705666
2861,144267.6726775047
2862,221788.91726928356
2863,145061.23405654344
2864,241128.1892538109
2865,148412.19350973086
2866,189316.6478092795
2867,69518.66128352599
2868,131604.15431046055
2869,97199.61097062228
2870,133372.75721428182
2871,84578.79903130361
2872,5093.618914805236
2873,81432.42746169039
2874,137623.66290345613
2875,111181.36577531032
2876,191568.98236528307
2877,127154.49993277586
2878,150646.20386220573
2879,123752.28880204854
2880,92174.01028222276
2881,138589.32134989172
2882,151474.7024623904
2883,186079.49107328
2884,214327.99153391144
2885,168417.10183534177
2886,223747.83363277826
2887,118049.57435695978
2888,140808.93462817802
2889,37969.427393982536
2890,57942.82936292712
2891,139807.21218994015
2892,36361.07173047087
2893,66314.82773267839
2894,38255.7453666114
2895,284026.45257409604
2896,258138.23157175782
2897,199341.20127958118
2898,164608.45495156466
2899,224620.02861006104
2900,159260.80869116995
2901,220843.95882336784
2902,191924.31802338955
2903,307079.6412919996
2904,321998.143979031
2905,42046.591815029155
2906,254520.33889215172
2907,96119.14165913279
2908,124187.74517789541
2909,146665.6899708904
2910,49014.938798087765
2911,57192.38216925401
2912,160022.69069113734
2913,60765.40288951446
2914,43214.6616567903
2915,50409.32188769814
2916,64013.93483649276
2917,164913.3285100459
2918,91034.37025282264
2919,254764.3305189734
